web_scraper_order,web_scraper_start_url,phone,data
"1773234643-12159","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17191324","Wartenbergh Engineering Bureau B.V."
"1773234643-12160","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","05047750","Wärtsilä Netherlands"
"1773234643-12161","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","11017159","Wassenburg Medical B.V."
"1773234643-12162","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","02331342","Waste Paper Trade C.V."
"1773234643-12163","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27319362","WatchGuard Technologies B.V."
"1773234643-12164","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","73151793","WaterBear Network B.V."
"1773234643-12165","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","82797609","Waterland Health B.V."
"1773234643-12166","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","32074547","Waterland Private Equity Investments B.V."
"1773234643-12167","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","54870496","Waterland Projecten B.V."
"1773234643-12168","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78458005","Waterline Equipment"
"1773234643-12169","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","73381403","WaterRise B.V."
"1773234643-12170","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","20073836","Waters Chromatography B.V."
"1773234643-12171","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","20073835","Waters Chromatography Europe B.V."
"1773234643-12172","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","17277734","Waterschap De Dommel"
"1773234643-12173","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67682065","Waterschap Limburg"
"1773234643-12174","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09212548","Waterschap Rijn en IJssel"
"1773234643-12175","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30281419","Waterschap Rivierenland"
"1773234643-12176","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","50453483","Waterschapsbedrijf Limburg"
"1773234643-12177","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34188681","Waterstudio.nl B.V."
"1773234643-12178","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","70780005","WaterWipes B.V."
"1773234643-12179","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","59437308","Watts EMEA Holding B.V."
"1773234643-12180","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","66171458","Wattson Power B.V."
"1773234643-12181","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68049528","Wave Corporate Finance B.V."
"1773234643-12182","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","51192616","Wave5 B.V."
"1773234643-12183","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","33228408","Wavemaker B.V."
"1773234643-12184","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","76263495","Waves Group Consultancy B.V."
"1773234643-12185","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","72808446","WaveTronica B.V."
"1773234643-12186","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","05025333","Wavin Diensten B.V."
"1773234643-12187","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","61208760","Waypoint Port Services B.V."
"1773234643-12188","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","30215767","WCC Development B.V."
"1773234643-12189","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","56706340","WCTS B.V."
"1773234643-12190","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","58533702","WD-40 Company Limited"
"1773234643-12191","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","24291095","WDJArchitecten B.V."
"1773234643-12192","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","51971186","WE ARE PI B.V."
"1773234643-12193","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","85230154","We Are Social B.V."
"1773234643-12194","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","65476417","We4Sea B.V."
"1773234643-12195","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","67658717","WEA Noord-Holland B.V."
"1773234643-12196","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34315268","Weagree B.V."
"1773234643-12197","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","71535624","Wearable Works Of Art B.V."
"1773234643-12198","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","73256560","WeAreBrain Agency Group B.V."
"1773234643-12199","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","54105706","WeAreReasonablePeople B.V."
"1773234643-12200","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","62139738","Weather Impact B.V."
"1773234643-12201","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34231980","Weatherford Netherlands B.V."
"1773234643-12202","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","32073686","Weathernews Benelux B.V."
"1773234643-12203","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75231824","Weaviate B.V."
"1773234643-12204","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","90668413","WEB HW Projects B.V."
"1773234643-12205","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","09103500","Web Power B.V."
"1773234643-12206","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","90668375","WEB SW Projects B.V."
"1773234643-12207","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","37156109","WEBB Traders B.V."
"1773234643-12208","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27175278","Webbers International B.V."
"1773234643-12209","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","70750300","Webbouwers.com B.V."
"1773234643-12210","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","60077972","Webfleet Solutions Sales B.V."
"1773234643-12211","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27117788","Webhelp Nederland B.V."
"1773234643-12212","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68420765","WebinarGeek B.V."
"1773234643-12213","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","53250036","Web-IQ B.V."
"1773234643-12214","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","51463466","WebMD Netherlands B.V."
"1773234643-12215","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","14102692","Webs Inbound B.V."
"1773234643-12216","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","78742919","WebSec B.V."
"1773234643-12217","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","68846118","WebshopinChina.com B.V."
"1773234643-12218","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08152605","Webzilla B.V."
"1773234643-12219","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","75641488","Wecountancy Expat Services B.V."
"1773234643-12220","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","90019458","Wedigify B.V."
"1773234643-12221","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","63433982","Weener Plastics Group B.V."
"1773234643-12222","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","54060036","Weening Strafrechtadvocaten"
"1773234643-12223","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","86869930","Wefabricate HR B.V."
"1773234643-12224","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","57124663","WE-Force B.V."
"1773234643-12225","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","08107582","Weg Benelux S.A."
"1773234643-12226","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","91188350","WEG Holding B.V."
"1773234643-12227","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34317623","Wegochem Europe B.V."
"1773234643-12228","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","88261816","Wegwijs Administratie B.V."
"1773234643-12229","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","27109571","Wehkamp Retail Group B.V."
"1773234643-12230","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","34145597","Weidema van Tol"
"1773234643-12231","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","12032525","Weir Minerals Netherlands B.V."
"1773234643-12232","https://ind.nl/en/public-register-recognised-sponsors/public-register-regular-labour-and-highly-skilled-migrants","84774134","Welink Constructie Advies B.V."
